open,high,low,close,tick_volume,returns
1.2545,1.2650000000000001,1.2533,1.2607,10465,0.0051024475803236324
1.2607,1.2661,1.2579,1.2631000000000001,10271,0.00190370429126685
1.2631999999999999,1.2676,1.2617,1.2647,9306,0.0012667247248829838
1.2649,1.2654,1.2551999999999999,1.2575,9582,-0.0056930497351149745
1.2575,1.262,1.2538,1.2583,9495,0.0006361829025844923
1.2587,1.2682,1.2579,1.2667,9214,0.006675673527775539
1.267,1.2682,1.255,1.2570000000000001,9608,-0.007657693218599326
1.2570999999999999,1.259,1.2478,1.251,9202,-0.00477326968973768
1.2506,1.2606,1.2501,1.259,9950,0.006394884092725928
1.2589000000000001,1.262,1.2561,1.2576,10011,-0.001111993645750431
1.2576,1.2587,1.2514,1.2548,8919,-0.0022264631043258376
1.2549000000000001,1.2673,1.2519,1.2668,9900,0.009563277016257477
1.2664,1.2799,1.2656,1.279,9958,0.009630565203662789
1.2788,1.2824,1.276,1.2793,9290,0.00023455824863183317
1.2793999999999999,1.2826,1.2786,1.279,9242,-0.0002345032439616812
1.2793999999999999,1.2841,1.2705,1.2724,10344,-0.005160281469898331
1.2722,1.2785,1.2719,1.2779,9823,0.004322540081735271
1.2778,1.2864,1.2765,1.2810000000000001,9535,0.002425854918225223
1.2812999999999999,1.282,1.2718,1.274,9591,-0.005464480874317057
1.2739,1.2781,1.2705,1.2768,10120,0.00219780219780219
1.2767,1.2781,1.2674,1.2701,9831,-0.005247493734335751
1.2702,1.2732999999999999,1.2662,1.2694,9384,-0.0005511377056923727
1.2692,1.27,1.2626,1.2650000000000001,9209,-0.0034662045060658286
1.2638,1.2647,1.2509000000000001,1.2522,9123,-0.010118577075098889
1.2521,1.2561,1.2473,1.2508,9684,-0.0011180322632168282
1.2509000000000001,1.2612,1.2457,1.2593,10103,0.006795650783498752
1.2594,1.2656,1.2588,1.2628,10095,0.0027793218454694735
1.2629000000000001,1.2708,1.2626,1.27,9607,0.005701615457713194
1.2704,1.2708,1.2610000000000001,1.2634,9166,-0.005196850393700769
1.2633,1.2677,1.2562,1.2581,9687,-0.004195029286053531
1.2583,1.2727,1.2559,1.2713,9905,0.010492011763770792
1.2715,1.2775,1.268,1.2698,9609,-0.0011798945960828089
1.2698,1.2774,1.2659,1.2762,9329,0.005040163805323683
1.2765,1.2786,1.2739,1.2767,9222,0.00039178812098406013
1.2769,1.2833,1.272,1.2822,9522,0.004307981514843018
1.2826,1.2838,1.2775,1.279,9481,-0.0024957104975823485
1.2789,1.2836,1.2741,1.2803,9574,0.0010164190774042403
1.2804,1.2912,1.2776,1.2873999999999999,9557,0.005545575255799351
1.2884,1.2894999999999999,1.2814,1.2818,9372,-0.0043498524157215
1.2818,1.2894,1.2806,1.2822,9946,0.0003120611639881865
1.2823,1.2905,1.2764,1.2864,9658,0.0032756200280767978
1.2863,1.2915,1.2746,1.2793,10190,-0.005519278606965106
1.2795,1.2802,1.2715,1.2721,9586,-0.005628077855077018
1.2711999999999999,1.2764,1.2707,1.2724,8908,0.00023583051646891562
1.2722,1.2807,1.2694,1.2786,9410,0.004872681546683522
1.2785,1.2867,1.2768,1.2844,9251,0.004536211481307673
1.2843,1.289,1.2812999999999999,1.2826,9334,-0.0014014325755216106
1.2827,1.2848,1.2781,1.2825,8769,-7.79666302822557e-05
1.2827,1.2942,1.2825,1.2886,9400,0.004756335282650959
1.2888,1.2889,1.2782,1.2808,9586,-0.006053080862952087
1.2811,1.2854,1.2774,1.2787,9581,-0.0016396002498438866
1.2789,1.2841,1.2752,1.2765,9665,-0.0017204973801516754
1.2765,1.2785,1.2723,1.2753999999999999,9385,-0.0008617312965140123
1.2761,1.2823,1.2753999999999999,1.2786,8803,0.0025090167790497997
1.2789,1.2841,1.2749,1.283,9599,0.003441263882371315
1.283,1.2854999999999999,1.2812000000000001,1.2837,9837,0.0005455962587685992
1.2841,1.2881,1.2785,1.2806,10064,-0.0024148944457428323
1.2809,1.285,1.2755,1.2836,9421,0.002342651881930502
1.2846,1.2877,1.2838,1.286,8215,0.0018697413524462192
1.2859,1.2867,1.2795,1.2816,8980,-0.0034214618973561484
1.2814999999999999,1.2836,1.2769,1.2805,9138,-0.0008583021223471654
1.2804,1.2835,1.2706,1.2734,10064,-0.005544709098008527
1.2736,1.2746,1.2650000000000001,1.2674,9977,-0.004711795193968915
1.2666,1.2745,1.2648,1.2702,8858,0.002209247277891624
1.2699,1.2735,1.2671000000000001,1.2689,9330,-0.0010234608723036498
1.2684,1.2719,1.2664,1.27,9207,0.0008668925841279762
1.2699,1.2756,1.2675,1.2723,9193,0.0018110236220472142
1.2726,1.274,1.263,1.2659,9257,-0.005030260158767508
1.2637,1.2711999999999999,1.2629000000000001,1.2702,8734,0.003396792795639536
1.2704,1.2726,1.2650000000000001,1.2671000000000001,11104,-0.0024405605416468745
1.2671999999999999,1.2727,1.2665,1.2688,10514,0.0013416462789044292
1.2690000000000001,1.2798,1.2682,1.278,11358,0.007250945775536088
1.2781,1.283,1.2776,1.2783,10839,0.00023474178403759538
1.2789,1.2819,1.2731,1.2745,9935,-0.002972698114683592
1.2747,1.2761,1.2662,1.2682,10657,-0.00494311494703803
1.2684,1.2717,1.267,1.2701,10637,0.0014981864059295802
1.2699,1.2732,1.2678,1.2694,10981,-0.0005511377056923727
1.2695,1.2713999999999999,1.2639,1.2673,10469,-0.0016543248778950748
1.2683,1.2761,1.2662,1.2736,9716,0.00497119861122064
1.2737,1.2764,1.2719,1.2729,9030,-0.0005496231155780462
1.2730000000000001,1.2738,1.2668,1.2711000000000001,9964,-0.0014140938015553273
1.2711999999999999,1.2725,1.2671000000000001,1.2692,8208,-0.001494768310911776
1.2689,1.2713999999999999,1.2574,1.2599,6393,-0.007327450362433097
1.2588,1.2612,1.2584,1.2593,4765,-0.00047622827208504415
1.2594,1.2612,1.2517,1.2533,6436,-0.004764551735090938
1.2530999999999999,1.2556,1.2502,1.2523,6557,-0.000797893560999019
1.2522,1.2563,1.2516,1.2558,6172,0.0027948574622693734
1.2557,1.2577,1.2483,1.2511999999999999,5931,-0.003663003663003761
1.2501,1.2536,1.2488,1.2532,5278,0.0015984654731460157
1.2533,1.2564,1.2508,1.2536,6857,0.00031918289179699855
1.2537,1.2557,1.2502,1.2533,5990,-0.00023931078493932834
1.2530999999999999,1.2641,1.2530000000000001,1.2621,6287,0.0070214633367908785
1.2623,1.264,1.2596,1.2616,5851,-0.00039616512162266027
1.2615,1.2621,1.2535,1.2549000000000001,5825,-0.005310716550412153
1.2553,1.2575,1.2524,1.2553,5634,0.0003187504980475264
1.2554,1.2621,1.2551,1.2608,6238,0.004381422767465892
1.2607,1.2701,1.2605,1.2687,7003,0.006265862944162537
1.2689,1.2749,1.2662,1.274,7243,0.0041775045321983395
1.2730000000000001,1.2734,1.2698,1.2715,5958,-0.001962323390894749
1.2716,1.2782,1.2677,1.2765,7336,0.003932363350373391
1.2764,1.2797,1.2742,1.2753999999999999,5827,-0.0008617312965140123
1.2755,1.2784,1.2736,1.2778,6531,0.0018817625842875163
1.2777,1.2781,1.2681,1.2716,6638,-0.004852089528877723
1.2717,1.2732,1.2689,1.2732,5229,0.0012582573136206143
1.2732999999999999,1.2817,1.2719,1.2783,6692,0.004005655042412792
1.2782,1.2806,1.2745,1.2757,6547,-0.0020339513416255395
1.2755,1.2847,1.2749,1.2837,7340,0.006271066865250363
1.2835,1.2899,1.2829,1.284,7379,0.00023369946249118811
1.2851,1.2878,1.2795,1.2806,10060,-0.0026479750778817257
1.2808,1.2869,1.2789,1.2810000000000001,8023,0.0003123535842575187
1.2809,1.2833,1.2772000000000001,1.283,6822,0.0015612802498046197
1.2831000000000001,1.2839,1.2783,1.2797,7042,-0.0025720966484800156
1.2796,1.2844,1.2761,1.2828,6774,0.0024224427600216814
1.2825,1.285,1.2804,1.2819,5832,-0.0007015902712814714
1.2818,1.2852999999999999,1.2797,1.2847,6009,0.002184257742413598
1.2846,1.2955999999999999,1.2836,1.2942,7654,0.007394722503308193
1.2941,1.2974,1.2927,1.2948,6260,0.00046360686138147145
1.2952,1.3109,1.2946,1.3093,8160,0.01119864071671306
1.3155999999999999,1.3161,1.3086,1.3132,8985,0.0029786909035363074
1.3126,1.3208,1.3118,1.3192,10195,0.0045689917758147125
1.3193,1.3216999999999999,1.3131,1.3152,8798,-0.003032140691328067
1.3151,1.3273,1.314,1.3237999999999999,8760,0.006538929440389252
1.3237999999999999,1.3347,1.3219,1.3336000000000001,8919,0.0074029309563379275
1.3362,1.3363,1.3281,1.334,8392,0.00029994001199762366
1.3338999999999999,1.3361,1.3286,1.3315000000000001,9367,-0.0018740629685156662
1.3314,1.334,1.3254000000000001,1.3279,8674,-0.002703717611716172
1.328,1.3323,1.3275000000000001,1.3283,7903,0.00030122750207084437
1.3282,1.3364,1.3189,1.3202,9646,-0.006098020025596673
1.3182,1.3261,1.313,1.325,8847,0.003635812755643064
1.3248,1.3291,1.3212,1.3282,9093,0.0024150943396226143
1.3283,1.3287,1.319,1.3207,8318,-0.005646739948802937
1.3209,1.3252,1.314,1.3152,9069,-0.004164458241841529
1.3151,1.3186,1.3059,1.3079,9810,-0.005550486618004724
1.3082,1.3117,1.3051,1.3096,7279,0.001299793562199003
1.3094999999999999,1.3214000000000001,1.3082,1.3195999999999999,9280,0.007635919364691324
1.3197999999999999,1.3244,1.3159,1.3175,8121,-0.0015913913307062932
1.3176,1.3212,1.314,1.318,7819,0.00037950664136632284
1.3179,1.3211,1.3107,1.3128,6838,-0.003945371775417317
1.3138,1.314,1.3087,1.3101,15423,-0.002056672760511802
1.3099,1.3176999999999999,1.3094000000000001,1.3125,7880,0.0018319212273871788
1.3127,1.3201,1.3103,1.3145,8644,0.0015238095238094829
1.3146,1.3205,1.3134000000000001,1.3197999999999999,8230,0.004031951312285953
1.3189,1.3189,1.3189,1.3189,1,-0.0006819215032579651
1.3205,1.3296000000000001,1.3201,1.3277,9354,0.006672226855713115
1.3277999999999999,1.3289,1.3146,1.3163,9214,-0.00858627702041126
1.3164,1.3179,1.3075,1.309,9175,-0.005545848210894211
1.3091,1.3104,1.298,1.3001,9030,-0.00679908326967138
1.301,1.3035,1.2971,1.3029,7711,0.002153680486116416
1.3028,1.3051,1.2985,1.2992,7960,-0.0028398188656074685
1.2993000000000001,1.3,1.2929,1.2939,8870,-0.004079433497536811
1.2938,1.3014000000000001,1.2881,1.2893,9111,-0.0035551433650206077
1.2892000000000001,1.2944,1.2865,1.2922,8717,0.00224928255642598
1.2927,1.2955,1.2913999999999999,1.2934,6149,0.0009286488159727657
1.2933,1.2988,1.2907,1.2916,8565,-0.0013916808411937875
1.292,1.2949,1.2896,1.2938,8070,0.0017033137194177872
1.2939,1.2974999999999999,1.2894999999999999,1.2958,8989,0.0015458339774307994
1.2959,1.2999,1.2912,1.296,7338,0.00015434480629727965
1.2955999999999999,1.2978,1.2921,1.2941,6568,-0.0014660493827161059
1.2944,1.3042,1.2927,1.3019,8450,0.006027354918476169
1.302,1.3035999999999999,1.2946,1.2962,9112,-0.004378216452876615
1.2963,1.3,1.2913000000000001,1.2925,9114,-0.0028544977626909773
1.2926,1.2943,1.2876,1.2913999999999999,8534,-0.0008510638297872797
1.2921,1.2965,1.2896,1.2957,5286,0.0033297196840640364
1.2958,1.298,1.2942,1.2964,6230,0.0005402485143164437
1.2963,1.3035999999999999,1.2923,1.3021,7948,0.004396791113853826
1.3022,1.3054999999999999,1.3001,1.3021,6969,0.0
1.3023,1.3062,1.2949,1.2959,6131,-0.0047615390523001455
1.2955,1.2964,1.2912,1.2928,5905,-0.0023921598888804185
1.293,1.299,1.2911000000000001,1.2983,5492,0.004254331683168466
1.2982,1.3022,1.2971,1.3014000000000001,5159,0.002387737810983781
1.3014999999999999,1.3044,1.2973,1.3035999999999999,6226,0.0016904871676655109
1.3037,1.3045,1.2982,1.3006,5680,-0.002301319423135828
1.3014999999999999,1.3034,1.2939,1.296,4857,-0.003536829155774246
1.2962,1.3042,1.2953000000000001,1.3034,5801,0.005709876543209758
1.3037,1.3149,1.3022,1.3131,7057,0.007442074574190549
1.3132,1.3171,1.3117,1.3135,7715,0.0003046226486937975
1.3136,1.3143,1.3092,1.3136,6104,7.61324704987576e-05
1.3154,1.316,1.3121,1.3149,3880,0.0009896467722287916
1.315,1.3187,1.3128,1.3135,5480,-0.001064719750551446
1.3134000000000001,1.3164,1.311,1.3141,6631,0.0004567948229921015
1.314,1.3141,1.3079,1.3125,5737,-0.0012175633513431539
1.3128,1.3185,1.3101,1.3167,4874,0.0032000000000000917
1.3189,1.3195999999999999,1.3149,1.3188,4364,0.0015948963317384823
1.3187,1.3258,1.3159,1.3237999999999999,7771,0.003791325447376259
1.3237,1.3237,1.318,1.3223,8693,-0.0011331016769903224
1.3225,1.3237999999999999,1.3153000000000001,1.3173,8538,-0.0037812901762082074
1.3178,1.3201,1.3141,1.319,7124,0.001290518484779568
1.3209,1.321,1.307,1.308,9846,-0.0083396512509476
1.3082,1.3131,1.3081,1.3127,7019,0.003593272171253714
1.3128,1.3185,1.3109,1.3179,6088,0.003961301135065209
1.318,1.3181,1.3115999999999999,1.3134000000000001,6696,-0.003414523104939615
1.3133,1.3159,1.3086,1.3115999999999999,5686,-0.0013704888076748745
1.3117,1.32,1.3109,1.3189,5638,0.0055657212564808045
1.3188,1.3221,1.3155000000000001,1.3191,6127,0.0001516415194480203
1.3192,1.3244,1.3175,1.3215,6967,0.0018194223334091486
1.3216,1.3251,1.3193,1.3239,6390,0.001816118047673232
1.3237999999999999,1.3338,1.3237999999999999,1.3316,7869,0.005816149255986058
1.3317999999999999,1.3324,1.328,1.3306,5416,-0.0007509762691497723
1.3307,1.3323,1.3268,1.3317,6527,0.0008266947241846179
1.3316,1.339,1.3288,1.3388,5999,0.005331531125628786
1.3389,1.341,1.331,1.3325,6849,-0.004705706602928017
1.3324,1.3342,1.3281,1.3282,6338,-0.003227016885553491
1.3288,1.3346,1.3253,1.333,6125,0.0036139135672337286
1.3329,1.3368,1.3323,1.3357999999999999,6077,0.002100525131282671
1.3357,1.3372,1.3308,1.3313,8152,-0.0033687677796077065
1.3314,1.3353,1.3301,1.3331,5302,0.0013520618943889673
1.3333,1.3399,1.3287,1.3354,7776,0.001725301927837375
1.3372,1.3382,1.3331,1.3366,5132,0.0008986071589036637
1.3369,1.338,1.3317999999999999,1.3328,4484,-0.0028430345653149836
1.3329,1.338,1.3319,1.3369,5268,0.003076230492196963
1.337,1.3439,1.3353,1.3429,4878,0.004487994614406521
1.3431,1.3432,1.3364,1.3378,3036,-0.00379775113560199
1.3375,1.3381,1.3338999999999999,1.3356,2769,-0.0016444909552999487
1.3355000000000001,1.3453,1.3349,1.3432,5198,0.005690326445043414
1.3431,1.3441,1.3406,1.3434,4712,0.00014889815366281312
1.3433,1.3505,1.343,1.3486,5824,0.003870775643888713
1.3488,1.3552,1.3481,1.3527,7185,0.0030401898264866833
1.3566,1.3576,1.3526,1.3529,5085,0.00014785244326165348
1.353,1.3594,1.3525,1.3574,6420,0.0033261881883361877
1.3573,1.3615,1.3555,1.3611,5966,0.002725799322233602
1.3613,1.3618999999999999,1.3559999999999999,1.3618000000000001,7064,0.0005142899125707423
1.3617,1.3636,1.3585,1.359,4847,-0.0020561022176531774
1.3604,1.3608,1.3541,1.3577,4686,-0.0009565857247977316
1.3578000000000001,1.3643,1.3547,1.3637000000000001,5716,0.0044192384179129185
1.3639000000000001,1.3665,1.3620999999999999,1.3643,7245,0.0004399794676248625
1.3644,1.3653,1.3584,1.3591,6258,-0.003811478413838665
1.3592,1.3681,1.3585,1.3651,5939,0.004414686189390116
1.3636,1.3678,1.3589,1.3642,5607,-0.0006592923595339917
1.3641,1.3671,1.359,1.3605,5751,-0.0027122122855886
1.3606,1.3612,1.3559999999999999,1.3582,6628,-0.0016905549430356048
1.3583,1.3622,1.3546,1.3551,4789,-0.002282432631424025
1.3552,1.3609,1.3535,1.3591,5030,0.0029518116744151612
1.3598,1.3627,1.359,1.3597000000000001,3510,0.0004414686189391226
1.3599,1.362,1.3515,1.3543,5207,-0.003971464293594185
1.3544,1.3564,1.3519,1.3526,4334,-0.0012552610204533687
1.3527,1.3563,1.3464,1.3476,6595,-0.0036965843560551326
1.3477000000000001,1.3531,1.3461,1.3524,5566,0.003561887800534347
1.3531,1.3557000000000001,1.3523,1.3541,4155,0.0012570245489500476
1.3543,1.3608,1.3526,1.3593,5496,0.0038401890554611295
1.3592,1.3609,1.3504,1.3514,5102,-0.005811814904730372
1.3517000000000001,1.3544,1.3476,1.3498,5028,-0.0011839573775342949
1.3497,1.3521,1.3464,1.3507,5275,0.00066676544673272
1.3517000000000001,1.3525,1.3435000000000001,1.3463,4469,-0.0032575701488116726
1.3464,1.3475,1.3437999999999999,1.3451,4090,-0.0008913317982619517
1.345,1.35,1.3415,1.3455,5207,0.000297375659802146
1.3456000000000001,1.3461,1.3414,1.3431,5000,-0.0017837235228539416
1.3432,1.3472,1.3411,1.3442,4834,0.0008190008190009923
1.3447,1.3458,1.3445,1.3447,1454,0.00037196845707487824
1.3448,1.3519,1.3418999999999999,1.3446,5566,-7.436602959765004e-05
1.3447,1.3457,1.3406,1.3429,5432,-0.0012643165253607425
1.3428,1.3477000000000001,1.3423,1.3451,4868,0.001638245587906706
1.3451,1.3461,1.3392,1.3448,4996,-0.00022303174485160948
1.3439999999999999,1.3498999999999999,1.3431,1.3493,3964,0.0033462224866149803
1.3494,1.3553,1.3487,1.3517000000000001,4763,0.001778700066701333
1.3518,1.3538000000000001,1.3485,1.3498,4476,-0.0014056373455648696
1.3497,1.3512,1.3422,1.3426,5290,-0.00533412357386287
1.343,1.3431,1.332,1.3372,6239,-0.004022046774914356
1.3362,1.3365,1.3335,1.3357,4134,-0.0011217469338915542
1.3357999999999999,1.3368,1.3301,1.3302,4845,-0.004117691098300513
1.3303,1.3315000000000001,1.3262,1.3309,6670,0.0005262366561418208
1.3308,1.3323,1.3279,1.3308,4172,-7.513712525353267e-05
1.3309,1.3388,1.3305,1.3388,4732,0.006011421701232367
1.3381,1.3418,1.3377,1.3414,3889,0.0019420376456527055
1.3415,1.3436,1.3383,1.3423,4512,0.0006709408081109203
1.3424,1.3437000000000001,1.3395000000000001,1.34,4166,-0.0017134768680622248
1.3399,1.3406,1.3371,1.3386,5101,-0.0010447761194030125
1.3389,1.347,1.3381,1.3469,4851,0.006200507993425974
1.3467,1.3473,1.3437999999999999,1.3462,3774,-0.0005197119311010079
1.3463,1.3477999999999999,1.3431,1.3458,4430,-0.00029713266973696584
1.3455,1.3458,1.3415,1.3452,5271,-0.0004458314757023185
1.3451,1.3479999999999999,1.3422,1.3446,5402,-0.000446030330062408
1.3445,1.3541,1.3428,1.354,5944,0.006990926669641517
1.3542,1.3637000000000001,1.3527,1.3631,5084,0.0067208271787295715
1.3632,1.3635,1.3583,1.3608,4723,-0.0016873303499376213
1.3609,1.363,1.3604,1.3614,2879,0.0004409171075836493
1.3615,1.3659,1.3578000000000001,1.3593,5964,-0.0015425297487879908
1.3591,1.3641,1.3567,1.3625,5666,0.002354152872802162
1.3632,1.3642,1.3611,1.3628,2450,0.00022018348623853434
1.3626,1.3785,1.3594,1.3768,6576,0.010272967420017709
1.3767,1.3779,1.373,1.3744,7524,-0.0017431725740848503
1.3743,1.38,1.3740999999999999,1.3787,6496,0.0031286379511059614
1.3786,1.3812,1.3761999999999999,1.3782,5923,-0.00036266047726118966
1.3780000000000001,1.3804,1.3759000000000001,1.3772,3728,-0.0007255840951967407
1.3775,1.3798,1.3758,1.3782,5644,0.000726110949753167
1.3780000000000001,1.3833,1.3752,1.3805,7780,0.0016688434189522372
1.3808,1.383,1.3785,1.3797,5585,-0.0005795001810938727
1.3798,1.3841999999999999,1.3779,1.3826,5393,0.002101906211495308
1.383,1.3843,1.3794,1.3806,4927,-0.0014465499783017366
1.3809,1.3851,1.3798,1.3827,6753,0.0015210777922642915
1.3826,1.3829,1.3695,1.3724,7610,-0.0074491936067114795
1.3725,1.377,1.3692,1.374,8600,0.0011658408627222006
1.3739,1.3753,1.3626,1.3635,9651,-0.007641921397380069
1.3612,1.3704,1.3609,1.3697,7448,0.004547121378804642
1.3696,1.3726,1.367,1.3677000000000001,7700,-0.001460173760677308
1.3679000000000001,1.3709,1.3637000000000001,1.3676,10175,-7.311544929455849e-05
1.3679000000000001,1.3705,1.3651,1.37,7330,0.0017548990933022868
1.3700999999999999,1.3817,1.3684,1.3773,6853,0.0053284671532845
1.3838,1.3838,1.3780000000000001,1.3794,5624,0.0015247222827270424
1.3793,1.3815,1.3735,1.3743,6713,-0.0036972596781208455
1.374,1.3825,1.3721,1.3794,6323,0.003710980135341435
1.3793,1.3816,1.3654,1.3677000000000001,9011,-0.00848194867333607
1.3679999999999999,1.3704,1.3643,1.3693,9181,0.0011698471887109374
1.3685,1.3708,1.3603,1.3607,6591,-0.006280581318922063
1.3611,1.3625,1.353,1.3535,7667,-0.005291394135371608
1.3536000000000001,1.3537,1.3417,1.3423,9038,-0.00827484299963055
1.3422,1.3446,1.336,1.3427,15160,0.0002979959770543772
1.3426,1.3545,1.337,1.3474,14988,0.0035004096224025005
1.3477000000000001,1.3507,1.3458999999999999,1.3475,7906,7.42170105387796e-05
1.3477999999999999,1.3519,1.3457,1.3462,7978,-0.0009647495361779779
1.3461,1.355,1.345,1.3549,6539,0.006462635566780506
1.355,1.3587,1.3536000000000001,1.3567,7556,0.0013285113292493822
1.3565,1.3681,1.3553,1.3675,7065,0.007960492371194672
1.3672,1.3684,1.3635,1.3639000000000001,4511,-0.002632541133455124
1.3641,1.3679000000000001,1.3599999999999999,1.3599999999999999,6458,-0.002859447173546581
1.3602,1.3679999999999999,1.3562,1.3674,7830,0.005441176470588394
1.3673,1.3676,1.3592,1.3631,7671,-0.0031446540880503138
1.3634,1.3719000000000001,1.362,1.3628,7767,-0.0002200865673831487
1.3628,1.3654,1.3605,1.3622,4324,-0.00044027003228641615
1.3624,1.3625,1.355,1.3608,6029,-0.0010277492291881352
1.3604,1.3671,1.3569,1.3649,5995,0.0030129335684891956
1.3648,1.3709,1.3634,1.3689,6163,0.002930617627665111
1.3688,1.3797,1.3663,1.3767,5990,0.005698005698005826
1.3780999999999999,1.3814,1.3766,1.3805,6813,0.002760223723396571
1.3806,1.3848,1.3778000000000001,1.3838,6653,0.0023904382470119057
1.3839000000000001,1.3913,1.3824,1.3905,7487,0.004841740135857808
1.3906,1.3926,1.3862999999999999,1.3865,6497,-0.0028766630708377816
1.3866,1.3895,1.3844,1.3874,7084,0.0006491164803461569
1.3872,1.3888,1.3848,1.3858,5859,-0.0011532362692806553
1.3859,1.3987,1.3828,1.3982,8693,0.008947900129889108
1.3980000000000001,1.3987,1.3935,1.3966,8095,-0.0011443284222572014
1.3963999999999999,1.4098,1.3961999999999999,1.4068,9024,0.007303451238722669
1.4064999999999999,1.4119,1.4042,1.409,7489,0.0015638328120557432
1.4089,1.4129,1.4067,1.4078,6047,-0.0008516678495387175
1.4079,1.4154,1.4060000000000001,1.4147,7009,0.0049012643841455095
1.4144999999999999,1.4161000000000001,1.4111,1.4131,6708,-0.001130981833604383
1.4133,1.4189,1.4122,1.4146,7031,0.0010614960016983588
1.4144999999999999,1.4278,1.4144999999999999,1.4266,8247,0.00848296338187482
1.428,1.4281,1.421,1.4232,6599,-0.002383288938735517
1.4231,1.4237,1.4138,1.4148,6900,-0.00590219224283306
1.4149,1.4199,1.4083,1.409,6881,-0.004099519366694948
1.4091,1.4148,1.4067,1.4135,6831,0.0031937544357700798
1.4134,1.4156,1.4032,1.4134,6934,-7.074637424830943e-05
1.415,1.4151,1.4036,1.4054,4448,-0.005660110372152305
1.4055,1.4113,1.4014,1.4104,6642,0.003557705991176885
1.4102999999999999,1.417,1.4093,1.414,6501,0.0025524673851389235
1.4141,1.424,1.4135,1.4199,7983,0.0041725601131541445
1.42,1.4212,1.4155,1.4177,7094,-0.0015494048876680822
1.4176,1.4242,1.4161000000000001,1.4212,6107,0.002468787472666989
1.4211,1.4224999999999999,1.4143,1.4172,7906,-0.0028145229383619297
1.4173,1.4229,1.4156,1.4215,7455,0.003034151848715805
1.4216,1.4309,1.4196,1.4285,7561,0.004924375659514757
1.4285999999999999,1.4317,1.4245,1.43,6770,0.0010500525026249097
1.4334,1.4348,1.4125,1.4174,11443,-0.008811188811188808
1.4176,1.4278,1.417,1.4264000000000001,8466,0.006349654296599505
1.4263,1.4268,1.4187,1.4261,8507,-0.0002103196859227774
1.426,1.4342,1.4247,1.433,7991,0.00483837038075885
1.4328,1.4393,1.4316,1.4392,6992,0.004326587578506569
1.4412,1.4435,1.4376,1.4419,6540,0.0018760422456920445
1.4417,1.444,1.4373,1.4437,7519,0.0012483528677440514
1.4436,1.4503,1.4418,1.4471,9393,0.002355059915494895
1.4472,1.4476,1.4403000000000001,1.4425,9541,-0.0031787713357751546
1.4426,1.4527,1.4421,1.4504000000000001,9067,0.005476603119584311
1.4518,1.4518,1.4442,1.4474,7486,-0.0020683949255378975
1.4473,1.4569,1.4468,1.4564,7390,0.00621804615172028
1.4563,1.4727999999999999,1.4553,1.4628,12510,0.0043943971436419815
1.4627,1.4703,1.4619,1.4673,10949,0.0030762920426579132
1.4674,1.4751,1.4631,1.4679,12583,0.0004089143324472744
1.4677,1.4677,1.4525000000000001,1.453,12282,-0.0101505552149328
1.4529,1.4633,1.4519,1.4616,10050,0.005918788713007439
1.4615,1.4727999999999999,1.4612,1.4649,11378,0.002257799671592897
1.465,1.4702,1.4604,1.4614,10287,-0.002389241586456481
1.4615,1.4671,1.4581,1.4661,9784,0.0032160941562884293
1.4667,1.4686,1.462,1.4667,8250,0.00040924902803340935
1.4666000000000001,1.4852,1.4635,1.4837,10976,0.011590645667143962
1.4836,1.4868999999999999,1.4775,1.4847000000000001,9623,0.0006739906989283728
1.4846,1.4872,1.4821,1.4846,6644,-6.735367414301141e-05
1.4847000000000001,1.4966,1.4783,1.4836,10400,-0.0006735821096590655
1.4826,1.4885,1.4804,1.4864,7513,0.001887301159342103
1.4866,1.4905,1.4808,1.4828000000000001,10973,-0.0024219590958017845
1.4828999999999999,1.4857,1.4711,1.4830999999999999,10805,0.00020231993525743341
1.4832,1.4842,1.4722,1.4747,9704,-0.005663812285078507
1.4748,1.4783,1.4627,1.4638,9948,-0.0073913338306095255
1.4647999999999999,1.4706000000000001,1.462,1.4667,8723,0.0019811449651589985
1.4668,1.4767000000000001,1.4635,1.4765,9264,0.00668166632576539
1.4764,1.4769,1.459,1.4616,9617,-0.010091432441584725
1.4614,1.4651,1.4527,1.4639,10531,0.001573617952928208
1.4638,1.467,1.4598,1.4657,7778,0.0012295921852585323
1.4654,1.4735,1.4639,1.4721,6404,0.0043665142935116474
1.472,1.475,1.4639,1.4656,8843,-0.004415460906188384
1.4657,1.4748,1.465,1.4711,9381,0.003752729257642029
1.471,1.4736,1.4577,1.4617,9159,-0.006389776357827559
1.4618,1.4654,1.441,1.4429,11385,-0.012861736334405127
1.4405000000000001,1.4453,1.4331,1.4412,10682,-0.001178182826252705
1.441,1.4434,1.4365999999999999,1.4408,8998,-0.00027754648903688395
1.4409,1.4422,1.4325,1.4371,8858,-0.002568017767906716
1.4373,1.439,1.4309,1.432,7545,-0.0035488135829101486
1.4319,1.4409,1.4319,1.4381,6945,0.00425977653631282
1.4373,1.4411,1.437,1.4405999999999999,3166,0.0017384048397190988
1.4417,1.4504000000000001,1.4415,1.4482,2654,0.005275579619602899
1.4484,1.4638,1.4468,1.4609,7198,0.00876950697417489
1.4611,1.4727999999999999,1.4591,1.4721,7218,0.007666506947771934
1.4722,1.4747,1.4581,1.4601,3416,-0.00815162013450177
1.4652,1.4748,1.4641,1.4721,6916,0.008218615163344989
